epoch,acc,loss,val_acc,val_loss
24,0.5628468241865776,5.638006840666679,0.6549029608030577,5.518817390407528
0,0.55796823093834,15.686019610735325,0.8128587786141817,10.55034115078213
1,0.7245251218218169,11.094636194067064,0.7825168279914169,9.435907226425034
2,0.6790156150789566,9.421510253322722,0.7503425328581182,8.499705847319182
3,0.6886125953628607,8.83170541543067,0.7747520841993727,8.00446064407761
4,0.6726741714155492,8.263099859482843,0.7610569816451889,7.608521891069842
5,0.6523826157665689,7.717079184371043,0.7472752262880137,7.305338026167036
6,0.6764229398407448,7.687903536171175,0.7628594159005998,7.192836168650034
7,0.6629311299531808,7.6115003515172885,0.7368156050776576,6.962663667696017
8,0.6181802364517021,7.36473049965079,0.7071277633443609,6.911113214922381
9,0.6410034154754838,7.240580463201652,0.7511978251440031,6.7636747961645725
10,0.6403338306298539,7.07137973885558,0.7081615570429209,6.691455828176962
11,0.6332755952359285,7.226218018916178,0.7033062534289317,6.599608575975573
12,0.6121675066958325,7.318863843780717,0.6724927962363303,6.474286431664819
13,0.5926968825462202,6.971533520580971,0.7086836062036119,6.397010128777306
14,0.5979820780764478,6.672555283523593,0.6789957784317635,6.2023516044960365
15,0.5872295545596703,6.450764872149964,0.6914393740731317,6.359365072336283
16,0.6008030663342236,6.312365534098725,0.7039129170211585,6.008616486111203
17,0.600968866046997,5.985210048866688,0.7271318467887672,5.7404984654607
18,0.6089881048223292,5.808051415777934,0.6998520504246961,5.622499049246848
19,0.5985236090340026,5.873907384262782,0.7009539174603986,5.556620357272862
20,0.5731718747963832,5.738750263496682,0.6859320300119417,5.533249326654382
21,0.5816931738156706,5.74513385611582,0.7193712135692975,5.497222230241105
22,0.5884126884485382,5.558353704564712,0.6904489295976656,5.422115420436
23,0.5594150933045448,5.636959993241919,0.7212716609508067,5.4876678612855105
24,0.5931249096241171,5.675666374702976,0.6861146398492761,5.3975397187310294
0,0.4765967396869119,17.46041434211149,0.6076964451386048,13.428787429053504
1,0.5450422952118003,12.032114830931288,0.6325083573659261,13.370967504140493
2,0.6064770861303426,11.087218138725246,0.6891747353313206,11.333872812288302
3,0.5995639232768473,10.157244283389423,0.6518913620227093,10.444933221146867
4,0.5775890574995469,9.248150536697155,0.6340363498206611,10.147421836853027
5,0.5750697565405336,8.660822807381686,0.6246208441150081,9.96410862175194
6,0.5666805942074146,8.744856032410997,0.6166414876241941,9.785067257580456
7,0.5670189083531532,8.230030146039908,0.640183357505111,9.595319747924805
8,0.5699186549611288,8.38716942643466,0.6501766448622351,9.543450858141926
9,0.5813956946329354,8.526810538015594,0.6105863027744465,9.198709994823009
10,0.5484451282786452,8.122356992878325,0.5908256957122872,8.778539820834323
11,0.5523499478961388,7.738156266721505,0.6218155821164449,8.388619233896067
12,0.5526264015106335,7.711516937139507,0.6042474078702497,8.167664167043325
13,0.5114798475073897,7.310127936541762,0.5886229872703552,7.880604108174642
14,0.553771874094321,7.38028451715939,0.649066482578312,7.243636023890865
15,0.5780089631319566,7.085995905799284,0.6477809763169503,6.924059446867521
16,0.5585206553816251,6.643741006720556,0.6123154780886195,6.554595642261677
17,0.5476313852796367,6.555995874675011,0.5998718620420577,6.232590340279244
18,0.5413414437266996,6.119284659948744,0.6130263263040835,5.958810149012385
19,0.5602384646461435,6.148950551742832,0.624576469262441,5.93783508764731
20,0.5425717403426409,6.060128627519462,0.5776186220280759,6.073396592526822
21,0.5113297706325305,5.872488462761657,0.5468866690859064,6.052400155110402
22,0.5268456398272047,5.981131543261293,0.5989732253658879,5.796746103613226
23,0.5380293046467185,5.9680284508432955,0.6081473231315613,5.885964698619671
24,0.5299928195128157,5.989680687586467,0.5365570619836584,5.995784939946355
0,0.5564520098025503,15.667441266294658,0.8310903740358783,10.517772915127042
1,0.7253632053310834,10.821940912400455,0.763770422956965,9.876931705990353
2,0.6941177985167395,9.119700307715428,0.7742950298764684,8.365403415920499
3,0.6822111231309397,8.495802711038028,0.7235796333433272,7.975579596854545
4,0.6699468649290745,8.082573660058912,0.7650156944721669,7.660116659628378
5,0.6697030468890656,7.959205503333105,0.7512638563508386,7.437382362984322
6,0.6831617260550622,7.3952592400943535,0.7407144802110689,7.209154103253339
7,0.6689705655206003,7.390721622375621,0.7549842483288532,7.1413616403803095
8,0.6530579844294073,7.302262280085316,0.7443688689051448,7.1090581653354405
9,0.6445448479101809,7.4064684558278335,0.748353357250626,6.964008494540378
0,0.5780369130354821,14.872922446473233,0.8155773620347719,10.869896484924867
1,0.7376586400086064,10.51269224578259,0.8032513754861849,9.143897769687412
2,0.7148749120703571,8.547758218904608,0.7861567622906452,8.133788684466937
3,0.7053341925274054,7.866587930774896,0.7842769477818463,7.215126020414335
4,0.6955669522285461,7.182129492167554,0.7680396963884165,6.604855399947983
5,0.6804251783786843,6.591828225410148,0.7620216393255973,6.304664624703897
6,0.6699591002433128,6.181647105414363,0.7571271443152213,6.090796543671204
7,0.6603233379216495,6.128651290677472,0.7457812782880422,5.987111559859267
8,0.6635782491398728,6.03286089853609,0.7240449147181468,5.907628342912004
9,0.6377277037936359,5.973261874745354,0.728123347501497,5.715069049113506
10,0.6404564599740451,5.770094413191216,0.7192443281680614,5.636095248901092
11,0.6430510707150877,5.680483719362413,0.7386685803129867,5.559629264178577
12,0.6241228854474419,5.731303934957467,0.7200026549734511,5.5011992755236925
13,0.6310241353021909,5.682415351475755,0.7177235720393894,5.54778630024678
14,0.6264033213679827,5.557998079619896,0.7334532136315698,5.484771268861788
15,0.6178010035963619,5.563561346016678,0.7194124927391877,5.471928781217283
16,0.6186628932277906,5.523650743101285,0.7140846676654644,5.377222031086415
17,0.6069394318886052,5.625905700758392,0.6694419942460619,5.3822500426490025
18,0.5802696935491625,5.500623320702115,0.6961161757374669,5.380666496517422
19,0.5951988408554635,5.356313230784516,0.7126990819836522,5.372795654846741
20,0.5959022339912281,5.4257167928359085,0.6944334179431468,5.330471519951348
21,0.5696524804857768,5.4184616580945715,0.6808642089903891,5.319682443464124
22,0.5494921682706846,5.45814404456444,0.6668967459652875,5.3353224788700135
23,0.5632798788594264,5.408421528884788,0.6477056462485511,5.324463526407878
24,0.542024345158442,5.317458223534501,0.6579382988783691,5.314666455930418
0,0.572321068097823,15.201261709458429,0.8257119913358946,10.523048065804147
1,0.7394605519205397,10.37771019904442,0.7937471313519521,9.198382025366431
2,0.6960047748807359,8.859370364446074,0.7606380979220072,8.257158906610162
3,0.7073347097128825,8.048786900921325,0.7856656565322532,7.705731881631388
4,0.6826654681712714,8.136179942710728,0.7255584667394827,7.426572138124758
5,0.653785895947452,7.9747485123812885,0.7227924149315637,7.239876497973193
6,0.660804875406045,7.157669502665534,0.7748996105280008,7.110921593399735
7,0.6750980770146405,7.6037703994052865,0.7416131120544296,7.027911375234793
8,0.6354104617959289,7.5718394697528995,0.7275703361442497,6.951149583936812
9,0.6057540554886031,7.380338851662763,0.730524147952999,6.872202980625737
10,0.6067694154776395,7.251735432507241,0.7064602423358608,6.779120737367922
11,0.6239150371686566,7.299764809785066,0.721415072948009,6.743318192593686
12,0.6161313297182387,7.211382112731601,0.6881430186666884,6.678919955416843
13,0.5957453007295251,7.096810161250911,0.6529798174763585,6.633313406695117
14,0.5991163188855373,7.212760796474216,0.7090261342289211,6.526227912387332
15,0.6104479351594297,6.883510714262918,0.6910390537064355,6.506821086814812
16,0.6038010098618459,6.757690839027161,0.674876100845165,6.354799571338001
17,0.5925926023319137,6.420943253959706,0.6754486866899438,6.2234401187381225
18,0.5948850133320345,6.371767694394313,0.6828874328114964,6.12992220526343
19,0.5787169164446391,6.119831683973199,0.6827223419069169,6.080267880413984
20,0.565299842092726,6.200489055616923,0.6149556567003062,5.9973643148267595
21,0.563060186361069,5.934499442305195,0.6636230773753948,5.653733206224871
22,0.582651195183299,5.770086934623635,0.6402617741275478,5.530085344572325
23,0.5541847922183849,5.593191902102468,0.644200886155034,5.455195830748962
24,0.5718806779275746,5.700798955682206,0.6719728192767581,5.571672658662538
0,0.57998901229019,13.913694458589575,0.8512151692364667,8.659991118285033
1,0.730029877883936,7.967017285964069,0.7657894910992803,7.1846549145810235
2,0.6885969716392152,6.824690337594785,0.7543332259934228,6.650071294458063
3,0.6745319610587392,6.4495745297350915,0.741407804660969,6.1767377166060715
4,0.6685985599467957,6.16613955383467,0.7497111338752884,5.912193831022795
5,0.6687452976834284,5.859261848066495,0.745698741427413,5.744910188623376
6,0.6651656601683507,5.985066302721277,0.7691601348352862,5.691744619661623
7,0.663459320863088,5.726145865870457,0.7507882440412367,5.580001835350518
8,0.6552472170357291,5.715977866900022,0.7487464579376014,5.525908895441003
9,0.6403055568925695,5.512401134100355,0.7454490806605365,5.452733907613668
10,0.6400493552151336,5.512136890463633,0.7492829443098189,5.417228909226151
11,0.6543230674105792,5.3916640790719095,0.7608372279115625,5.3840072391269445
12,0.6558248156555857,5.553036019693013,0.7802263938628875,5.333053154988332
13,0.6667231420675913,5.443207475148379,0.7551740885854842,5.378341155009227
14,0.629949492826441,5.443516000942987,0.747539328025268,5.273762230400567
15,0.6442312203461308,5.418025005357198,0.7606071518348144,5.281404830314018
16,0.6387681797759174,5.383936053541698,0.7343136797080169,5.318450790267807
17,0.6153279492278504,5.447274413763308,0.7453644818013853,5.264468283266635
18,0.6175577383415372,5.474481032045318,0.7334913944338893,5.2459537016378865
19,0.6096606779860579,5.373116609712714,0.7367227641311852,5.1997279605349975
20,0.6205243130654811,5.298830438543249,0.710863640716484,5.255878865181863
21,0.6242943112164328,5.233917317978324,0.724076920264476,5.191286276052664
22,0.5964962942667776,5.20720218936862,0.7281109363109142,5.2217461096273885
23,0.6159299844490417,5.198507597763294,0.7405132978886098,5.172500670493186
24,0.6049943318650058,5.217950750159346,0.7255099882950654,5.151385204212086
0,0.5771302199052051,14.27854007729258,0.8399951796273928,8.481120169699729
1,0.734037375138476,7.796177733178232,0.749885490885726,7.15531029572358
2,0.6680874745595401,6.805374231512688,0.7546365604744302,6.653412479538101
3,0.7040313014797136,6.5753907669084,0.7765472783698691,6.2422616417343555
4,0.6820442080497742,6.287632361476458,0.7546633868604093,6.062461341823544
5,0.6799142661432153,6.071961954848407,0.7772818642693597,5.858290685189737
6,0.677719850555744,5.911021748918853,0.7516961495081583,5.756964558953637
7,0.6486321825347435,5.898130258963259,0.7467562652922966,5.701059350022325
8,0.6517755008179303,5.71496544036691,0.7524028823182389,5.64503609167563
9,0.648857232662068,5.624145254330438,0.750344598078513,5.583681591996202
10,0.6455393218558673,5.670163387577284,0.7751379442644549,5.550117986696261
11,0.6462207536551947,5.568207993226893,0.7749604910343617,5.516373243417826
12,0.661843792805225,5.493287400222812,0.7746365397900075,5.48096464346121
13,0.6539179373821712,5.536265684589403,0.7700257580559533,5.4732968012491865
14,0.664397697952578,5.547411062618746,0.7655160878155682,5.4650300086081565
15,0.6585513761100686,5.5849322098792245,0.7633897050006969,5.456248090073869
16,0.6459830226419179,5.564187835884965,0.7646164153073285,5.44092506546158
17,0.6418035639397199,5.520014271497207,0.7600644794670312,5.450856526692708
18,0.6421920441594259,5.470052636007338,0.7597920814075986,5.448530759897318
19,0.6448887921359441,5.502447466872054,0.7601346298381015,5.443469481425242
20,0.6377027554189977,5.452238006010035,0.760380169292828,5.441429000717026
21,0.6434889223477612,5.468570360854336,0.7610105362024393,5.438011315491822
22,0.6400972309974804,5.402498419767891,0.7619875997036427,5.434548597078066
23,0.6425398503773093,5.530684710068381,0.7623517910639445,5.435411204088916
24,0.6485665543982971,5.436765607633547,0.7620072069468798,5.436296488787677
0,0.5891487246505056,14.773672263866416,0.845100127898895,9.762710459597477
1,0.7418649934216003,9.404678519255196,0.7977801620423257,8.517971949534374
2,0.7066740780116216,8.128857591925147,0.7897234134845905,7.667572549871497
3,0.7001248537065676,7.569173146956367,0.7877744871216852,6.958649454890071
4,0.6982254015853981,6.881532166258702,0.7758395134865701,6.416819031174119
5,0.6646136425129355,6.281399818315898,0.7521944797790803,6.132132199433473
6,0.6666212554590895,6.2632063261044575,0.731198918175053,5.948738892873128
7,0.6337668656783426,5.994356169939561,0.7304963061401436,5.78068969915579
8,0.6376606152482229,5.9379726849734515,0.723967546278292,5.683443915736568
9,0.6121031391334949,5.819243532899677,0.7204225460688273,5.600000965702641
10,0.6399486901825422,5.701672709695825,0.7308181884052517,5.614559147809003
11,0.6478402682119465,5.707701210362719,0.7333201234405106,5.5625443415598825
12,0.6533859303314442,5.681604096572643,0.7320335700705245,5.530360307779398
13,0.6335909184255556,5.718615499261308,0.723735430219152,5.517219032253231
14,0.6395099079946547,5.620104669226021,0.7214284845300623,5.498972390149091
15,0.6361002048116364,5.597150689376465,0.7212572033340866,5.504125290088825
16,0.6310756477318942,5.7153693540999875,0.7206433367084812,5.502226271070875
17,0.6232274198064617,5.682459658786882,0.7193867048701724,5.506586487228806
18,0.6354874336122168,5.6221079795189155,0.7200408180554708,5.499481995900472
19,0.6258024333818862,5.536268054622493,0.7206196178187121,5.493875052477862
20,0.6348294991034048,5.68373522727318,0.7207960470302684,5.490769815874529
21,0.6366537214686337,5.668867839525824,0.720893004456082,5.488413557275996
22,0.6315660127367589,5.687439107167695,0.7208187553259704,5.486447549081063
23,0.6310849653349982,5.611794110217126,0.7209404717694532,5.4849224477200895
24,0.6332711591023833,5.627818113048327,0.7208517381736824,5.483411342174083
0,0.5257081567332116,13.650078486772923,0.7406278429804621,9.225136413230553
1,0.6679760579969368,8.701970098325111,0.7738947084358146,10.045198526468363
2,0.6956188515441059,8.268808411680945,0.7762253901979945,7.089673910055074
3,0.7251062132174673,6.591870276756536,0.8200406061636435,6.179894344226734
4,0.7203873827047078,6.033255703828433,0.810877893422101,5.758604827227893
5,0.72184894046827,5.774887087138276,0.8140906568046089,5.558412616317336
6,0.7021782502109968,5.466788734485901,0.7770992410075557,5.4320052335928155
7,0.69677678211582,5.43930650640417,0.7909944997177468,5.2438656832720785
8,0.6810215717036975,5.310383862012054,0.7776770151413239,5.188497461714186
9,0.7065407936349674,5.148847495808321,0.7976614773810446,5.123454381753732
10,0.7078642646471659,5.03310600263343,0.7986085973344408,5.164067255484091
11,0.6963566314420928,5.136469446236272,0.7957218525645969,5.12102899465475
12,0.698079682123687,5.071004564206325,0.7901164835637754,5.0927058211318
13,0.6991862726810316,5.124413299778281,0.7850889214524278,5.052333926295375
14,0.6975592207285314,5.066581031076269,0.7858090701403918,5.037054882393227
15,0.6900931334443602,4.896901606474567,0.787019268886463,5.038424156807564
16,0.6998964017384672,5.027565452061832,0.7845606599842105,5.032693587981902
17,0.687883306562511,4.950062385052118,0.7814015327273188,5.0323297526385335
18,0.6907570541294572,5.0041990768416,0.7808010728509577,5.030494732899709
19,0.6836294186169698,4.934260987800006,0.7809259166588655,5.0285584991042676
20,0.6823960105058674,5.091395791579435,0.7806741740252521,5.027706898010529
21,0.6887467964871289,5.0244161407697145,0.7808320189381505,5.026054025770308
22,0.6909913380421325,4.99856544008442,0.7809805939863393,5.02507345096485
23,0.6890033218595717,4.960296938362204,0.7810775594668345,5.024067874427314
24,0.6876457660165551,4.919741026342732,0.7814943994487729,5.020064817892538
0,0.5789121559502513,14.059727961720984,0.7632081245516872,8.44324980984937
1,0.682123552350437,7.4133376950532,0.7744497898462657,6.606553713480632
2,0.6946184953598127,6.62371135628931,0.8401220661025863,6.192686192624204
3,0.7508146234327412,5.8903061050215575,0.8260111948391339,5.414583609984802
4,0.713857178204979,5.498981617115162,0.8154360345892004,5.30913596110301
5,0.6953984433657503,5.199715646978927,0.7678189148774018,5.1533199946085615
6,0.6971864652270066,5.116876985512528,0.7874783921886135,5.039929548899333
7,0.6635044817051856,4.979494611162505,0.7501722901791066,4.8787948333465305
8,0.6453727711009108,4.940306603636372,0.7355837338679546,4.875144571871371
9,0.6656896229143496,4.772667130613638,0.7147129956666414,4.752221309386932
10,0.6604992507799575,4.866989754106356,0.7148223718007406,4.9263811111450195
11,0.6640471516091839,4.807326476818076,0.7156425918544735,4.758575074307553
12,0.6536282019158075,4.705605166150594,0.7078221247002885,4.688552375312324
13,0.6390842826671252,4.588065319409654,0.7085278114757022,4.663808629319474
14,0.6345036454450071,4.593478031407773,0.7077117202518223,4.653025932140179
15,0.6389392898752798,4.514741887194399,0.7033857123271839,4.6512164339288935
16,0.6383025149504343,4.5407060313986864,0.7082028131227236,4.648297687908551
17,0.6411645998102907,4.41459489543973,0.7112773458162943,4.6468025886260715
18,0.6359886830928279,4.547821544613973,0.7127475663348362,4.634864923116323
19,0.6331140111842656,4.539923466503892,0.712844539870013,4.628393538363345
20,0.6332009967116229,4.558684963026857,0.711825206473067,4.622121527388289
21,0.635069244936721,4.5764821011181835,0.7105365771431107,4.621316282598822
22,0.6339916662193331,4.497663805427634,0.7112422666034183,4.622063116984324
23,0.6384926801932923,4.584879123047806,0.7111339612050099,4.623431622445047
24,0.644494516664444,4.421751954239797,0.7100630241471368,4.625040346437746
0,0.5843852346758956,13.92364975050384,0.6530510149560533,8.384898890246141
1,0.7691397800684495,7.318450390643284,0.8077579640053414,6.251198575303361
2,0.7538401244982192,6.049859659856857,0.7246361106365651,5.787261348586899
3,0.7614019785831178,5.6172563816727115,0.8094406793783376,5.276635191462061
4,0.7342856300422569,5.237524092846706,0.801828615837269,4.9973287625355765
5,0.6992343793448792,5.000092751359286,0.7642346819241842,4.730872424873146
6,0.6964319739206684,4.666110678695645,0.702206441411027,4.656193827723597
7,0.7112957878050461,4.592652038291648,0.7567691282109097,4.664088171881598
8,0.6934944506921724,4.563246068344813,0.6388297370962195,4.749029370041581
9,0.6233087510584746,4.554396398706374,0.6341488033801586,4.693664572260401
10,0.6518965517277042,4.699222570140612,0.653210930996113,4.855307278332409
11,0.6694236693818585,4.502826894290567,0.6709472805530101,4.534601739934973
12,0.6772859683483514,4.314455555934532,0.6722328039976928,4.495011647542317
13,0.679234471903544,4.202253417881656,0.6682740874118633,4.458403247970718
14,0.6726836492033565,4.254293238155722,0.6721389293670654,4.400666370048179
15,0.6782213357279243,4.1494057578458765,0.663162946164071,4.405860050304516
16,0.6779109332115139,4.255580853653825,0.6602173624811946,4.3810869594952
17,0.6829676145042469,4.211343407890635,0.6646548026316875,4.378385273185936
18,0.6778827640745375,4.211414107569942,0.664554717841449,4.373705060632379
19,0.6817670050821348,4.14972701954515,0.6635353924991848,4.370850846574113
20,0.6807161089122166,4.183429924750899,0.6637943258156648,4.369689176748465
21,0.6827451525485679,4.137097691292087,0.6640997319608122,4.369885685207607
22,0.6820215102374424,4.136008439240633,0.6640347285313649,4.36683751011754
23,0.6779361636030907,4.1818850305345325,0.6634043455123901,4.365133740880468
24,0.6802382203814101,4.163793405441389,0.662265331358523,4.363268895192189
0,0.5692699212653964,13.172252619708026,0.7469409312213864,8.211935765034443
1,0.7150587757688203,8.023161442451228,0.7816408867234582,7.36543067296346
2,0.7339008650551103,6.711104107774012,0.7666045577676447,5.869215574350443
3,0.7114814191342439,5.7209777146383045,0.7294067976711033,5.241478443145752
4,0.7123017886365421,5.312694330360895,0.6977184468561465,5.056197329684421
5,0.678971431843222,4.948560692948293,0.7483038435111175,4.857224601883072
6,0.7000405230033891,4.807612080459761,0.6543231278926402,4.811168971362415
7,0.6550139430301641,4.801403353157126,0.6615286630553168,4.680110720900802
8,0.6355513807845442,4.518958231085512,0.6841461218155183,4.547910956649093
9,0.6192628329615707,4.4340152044441705,0.667992415191891,4.408327038223679
10,0.6290330813355642,4.509817421708477,0.674159037637281,4.54166469058475
11,0.6299622178337413,4.4255410445801315,0.6810705699362196,4.436404528918567
12,0.6332903108305921,4.249726515709704,0.6790669651718827,4.3903370504980685
13,0.636060457115304,4.19661877688752,0.6752423295029649,4.342006644687137
14,0.627927030872935,4.295163784671193,0.6608993394954784,4.299976628105919
15,0.6232930298464491,4.148359990587421,0.6472537571245486,4.279985737156224
16,0.6198311132383129,4.086813857566276,0.6377392212549845,4.284179721866642
17,0.6142500933738575,4.127980536625016,0.6390216388143934,4.275127333563727
18,0.6269988773435289,4.1172127983409075,0.6395354432028693,4.272860930846618
19,0.6196415530492182,4.257928523843147,0.6358676595730824,4.27099846934413
20,0.6171607817959421,4.202815904596532,0.6340188056499034,4.271588832408458
21,0.618156172233085,4.225614130769146,0.6323587599101367,4.274087055309399
22,0.6164838787257542,4.0485330511022495,0.6324155072908144,4.274210380004333
23,0.6188815947711338,4.1668533125734015,0.6332573987342216,4.27322802242932
24,0.6185125548001293,4.14703502665916,0.6329190016866805,4.272584176278329
0,0.5041679246493155,15.296638465914592,0.61628141865,12.079730815715617
1,0.6776335131628581,8.728754722994138,0.6388214993047284,6.976543293342934
2,0.6375782612251909,6.803679646966664,0.6755549698262602,6.173638378177677
3,0.6575516140279167,6.137065173753726,0.6443216043549616,5.44895348248181
4,0.6790796304060742,5.574790383216342,0.636745660691648,5.118342691713625
5,0.6572084682717171,5.141810774258827,0.6142066104992016,4.932539089305981
6,0.6614266282073293,4.7447713901794035,0.5979425434593681,4.728741443908967
7,0.6497601753745983,4.779573173564503,0.5862324726474177,4.643361714509156
8,0.6326206365948943,4.662401101360582,0.5469073191419378,4.517659161541913
9,0.6763258820525442,4.520511143088081,0.6610767803750597,4.529416780214052
10,0.6707428999959606,4.574595281522568,0.6531500601553702,4.6205109132302775
11,0.7003139757382844,4.3533674709677435,0.711240227694984,4.323837602460706
12,0.7196301503638556,4.388191212755922,0.7114259294561438,4.29882389790303
13,0.7213296706545843,4.304438608422127,0.7102012795370978,4.251788710688685
14,0.709353921590028,4.257625390761299,0.7031741990699424,4.221107122060415
15,0.7114452522304843,4.227422310116504,0.6937235932092409,4.234176231934144
16,0.7007710095409934,4.172081212474875,0.6926712672989648,4.215767495267026
17,0.7081131524769569,4.256795801108699,0.6966372008796211,4.223113867613646
18,0.6963246846510693,4.223903126186794,0.6938628838942932,4.216204634657851
19,0.7042707078260918,4.16569208989949,0.6924793521563212,4.208399575035851
20,0.7086555617567241,4.131497845410781,0.6896833841865128,4.202754690840438
21,0.7021211983134213,4.1803314397324165,0.6878458905864406,4.1950619886587335
22,0.7001201139036607,4.036310746519135,0.6873217681506733,4.1917318696374295
23,0.7040163252608189,4.049553548069042,0.6879304921304857,4.188884137987016
24,0.6948961682243434,4.203343857368922,0.6881481763478872,4.190076372644922
0,0.5659892153895758,13.480052555308623,0.598891738298777,8.192018268344638
1,0.7022141723331543,8.646458688125112,0.8967090077228375,9.723350258560869
2,0.6721294420222713,7.549058110746619,0.7200119323558636,6.794956417771073
3,0.5878612940607507,6.491031315331885,0.6368622457658922,5.964940440547359
4,0.5927712382314512,5.87096740477485,0.5193551155897949,5.296004467182331
5,0.4889954945676403,5.545871140205697,0.555683143504031,5.102186284623705
6,0.5029827978356471,5.106886681907836,0.5597378128283733,4.880899089950699
7,0.5571770765422995,4.891043521739818,0.6396468566344665,4.842455885431788
8,0.5466799842168207,4.744112956469462,0.5511043608725608,4.614141618883288
9,0.5217173851393406,4.574406156352922,0.5271167712168651,4.480695011379482
10,0.46868286652652097,4.738560697259424,0.49437606898514,4.690394564791843
11,0.48672675261829934,4.520930697455645,0.5334412541475382,4.458445239711452
12,0.5094316604350387,4.461543135133963,0.5413164115166879,4.3781936576774525
13,0.5029205554696523,4.4170778723067885,0.5404435680793213,4.36397883698747
14,0.5083443330264039,4.374668321838047,0.5532131925359502,4.341686893153835
15,0.5211607417769422,4.254206730129932,0.5693029133049218,4.316681174544601
16,0.5052907244391638,4.314820538372754,0.5354727205929456,4.309928322697545
17,0.4987597281117325,4.295740683873494,0.5382088514061661,4.299716193396766
18,0.5099935414744359,4.241070203012371,0.5445374288000502,4.295043820733422
19,0.507851504163655,4.246710634667035,0.5474860888343673,4.2892490249496324
20,0.5132707584657441,4.273355179622542,0.548418783926749,4.286555913117555
21,0.5125440039999409,4.254714658815566,0.5506689704216279,4.284684056634301
22,0.5139935529569655,4.143094512631951,0.5498776312346931,4.284992875279607
23,0.5176634800200369,4.230417328462622,0.5491296455666825,4.2847318563375385
24,0.5145044627527123,4.182573336444489,0.5495722422728667,4.285135720227216
0,0.5794740151000928,nan
0,0.6327579150701824,12.625338090595447,0.6955703926516009,9.16486169626047
1,0.669808326269451,9.61575848228053,0.77177556033607,13.614159386437219
2,0.6900122811185553,10.831847336951723,0.7483678100345371,9.321741765683836
3,0.5459753598664936,7.572493058254844,0.5820457462791924,6.234530839834127
4,0.5389399177850561,6.183269326230313,0.5602340703611975,6.195564278611192
5,0.5184114068432858,5.942276847237035,0.5665544196292087,5.352125949687786
6,0.5332979201002324,5.1381984609238645,0.5773338530514691,4.937463605726087
7,0.5458986887178923,5.091047643360339,0.5317997792819599,4.752771648200783
8,0.586747110391918,4.833297476517527,0.6570004530855127,4.666287185909511
9,0.6313093948871531,4.761402386807381,0.6579403506742941,4.771424667255299
10,0.6338802213417857,4.929971220116866,0.6255813751134787,4.5753633739712
11,0.5956893648238892,4.576004734445125,0.5939043803257985,4.396710404404649
12,0.581498667064466,4.371518911060534,0.5719513721294232,4.335426837474376
13,0.5670980303845508,4.398294443779803,0.5549784769883027,4.279752512235899
14,0.5663493018401297,4.2722060585021975,0.5588979978819151,4.243404388427734
15,0.591822699622104,4.270183741920873,0.5569676343385164,4.219572969385095
16,0.6015652810005432,4.172177301569188,0.570320208867391,4.2249861579757555
17,0.6203442801927266,4.244991473147744,0.5794767452789856,4.208719476923212
18,0.6160393207631213,4.147275651262162,0.574308848595834,4.1996111440228985
